session_id,timestamp,session_name,duration_minutes,music_involved,music_link,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaHigh,Attention,Meditation
1e047abd,15:30:15,exercise,10,no,,785314,127870,98468,30876,20630,43866,14053,6902,63,84
1e047abd,15:30:16,exercise,10,no,,331880,67860,36294,9356,85265,34055,15889,6642,74,81
1e047abd,15:30:17,exercise,10,no,,433391,18619,16372,3971,1784,1961,1034,481,70,77
1e047abd,15:30:18,exercise,10,no,,2351019,24149,31186,56242,31793,20433,22661,11001,63,81
1e047abd,15:30:19,exercise,10,no,,1574093,104401,23152,17052,20211,16893,13681,3764,60,70
1e047abd,15:30:20,exercise,10,no,,384676,155427,73048,7814,10866,34545,10632,7037,51,75
1e047abd,15:30:21,exercise,10,no,,230181,81869,1028,282,2236,3924,2137,534,51,43
1e047abd,15:30:22,exercise,10,no,,554285,20892,2379,1625,3980,4640,3504,707,51,26
1e047abd,15:30:23,exercise,10,no,,38873,270228,32575,24161,26484,18333,22950,2374,43,26
1e047abd,15:30:24,exercise,10,no,,2228038,332729,97788,56874,24440,42711,18724,4554,38,29
1e047abd,15:30:25,exercise,10,no,,458617,21959,2024,2660,5044,3215,2755,2564,48,50
1e047abd,15:30:26,exercise,10,no,,1284820,154421,129522,63672,44939,40676,39063,11305,41,63
1e047abd,15:30:27,exercise,10,no,,737015,28712,7576,3904,5563,3813,2028,1095,48,67
1e047abd,15:30:28,exercise,10,no,,440474,104988,37730,18736,11539,14869,8935,3949,48,67
1e047abd,15:30:29,exercise,10,no,,2154727,547422,30671,17626,61247,40171,15107,7582,41,61
1e047abd,15:30:30,exercise,10,no,,239500,15229,13841,3313,9784,4704,6181,2818,44,60
1e047abd,15:30:31,exercise,10,no,,942556,100285,77598,130512,44466,26275,39330,20658,43,70
1e047abd,15:30:32,exercise,10,no,,1638844,935257,144182,100374,99856,69103,56522,11542,37,66
1e047abd,15:30:33,exercise,10,no,,1376016,388661,97654,51292,143291,61936,8969,10793,37,66
1e047abd,15:30:34,exercise,10,no,,744099,9031,8442,9057,3654,3306,1273,904,44,88
1e047abd,15:30:35,exercise,10,no,,632585,129431,22452,24199,23432,29335,8739,6284,47,81
1e047abd,15:30:36,exercise,10,no,,1469863,71141,16126,6627,10134,2670,2268,3248,37,67
1e047abd,15:30:37,exercise,10,no,,330599,163160,4590,17846,7689,6505,2510,1676,29,64
1e047abd,15:30:38,exercise,10,no,,1098578,1349557,216159,421865,170298,152536,22018,9657,24,54
1e047abd,15:30:39,exercise,10,no,,1395221,263915,34100,36301,29636,15950,9375,3632,11,54
1e047abd,15:30:40,exercise,10,no,,2294896,758274,74499,86746,212052,82225,40347,22211,23,50
1e047abd,15:30:41,exercise,10,no,,2169013,284214,13782,9060,144987,51615,17379,2728,40,41
1e047abd,15:30:42,exercise,10,no,,671919,101265,19059,17753,13681,18234,3154,4805,44,38
1e047abd,15:30:43,exercise,10,no,,661335,11548,9410,5730,6777,1820,1634,1737,48,48
1e047abd,15:30:44,exercise,10,no,,859103,413067,33179,18512,26415,17005,6647,4793,40,47
1e047abd,15:30:45,exercise,10,no,,864245,560759,168595,78210,25071,29322,23183,4699,23,64
1e047abd,15:30:46,exercise,10,no,,1021040,18174,9793,6078,5060,2883,2015,431,23,64
1e047abd,15:30:47,exercise,10,no,,1166965,498930,126749,88837,86072,28310,20234,33156,11,66
1e047abd,15:30:48,exercise,10,no,,2072772,77064,64431,33993,47767,21091,9894,2284,17,66
1e047abd,15:30:49,exercise,10,no,,1412625,312988,18034,30953,33926,29654,23062,5606,26,66
1e047abd,15:30:50,exercise,10,no,,864771,272165,40503,49202,28738,9183,11857,4128,23,63
1e047abd,15:30:51,exercise,10,no,,1189010,352648,59636,41268,34551,18798,14534,3773,23,60
1e047abd,15:30:52,exercise,10,no,,1227967,101072,19670,17686,26036,13038,4871,2926,20,53
1e047abd,15:30:53,exercise,10,no,,755363,42492,4601,10993,11206,3004,5180,3470,14,60
1e047abd,15:30:54,exercise,10,no,,106874,21612,1086,2743,3351,2544,1120,401,27,54
1e047abd,15:30:55,exercise,10,no,,258993,39046,59587,42602,174059,140197,17261,7309,57,54
1e047abd,15:30:56,exercise,10,no,,68127,31535,46197,7040,7798,6155,8633,2528,56,66
1e047abd,15:30:57,exercise,10,no,,3104902,48751,36206,55718,18121,35398,17731,4834,70,77
1e047abd,15:30:58,exercise,10,no,,23636,21631,3210,2422,1103,1705,484,938,66,81
1e047abd,15:30:59,exercise,10,no,,1130017,268660,127785,51222,24788,22456,12602,7715,37,87
1e047abd,15:31:00,exercise,10,no,,21737,16243,9250,2936,5539,2848,2440,1095,40,80
1e047abd,15:31:01,exercise,10,no,,378839,28917,5683,3450,1352,3012,572,559,27,67
1e047abd,15:31:02,exercise,10,no,,2670516,307041,11616,39481,17706,39426,8806,8301,35,63
1e047abd,15:31:03,exercise,10,no,,2076721,699139,48200,52198,142064,60509,72476,22346,38,51
1e047abd,15:31:04,exercise,10,no,,569079,51055,3511,22394,16262,21493,6198,2129,48,47
1e047abd,15:31:05,exercise,10,no,,1652480,273279,137416,119135,76516,81251,19755,16382,54,54
1e047abd,15:31:06,exercise,10,no,,628068,20839,8553,5772,8403,3728,1379,778,53,63
1e047abd,15:31:07,exercise,10,no,,758487,140784,31890,21502,21853,25486,5294,2026,60,69
1e047abd,15:31:08,exercise,10,no,,1479972,563030,103472,34308,88712,46396,32813,20916,47,67
1e047abd,15:31:09,exercise,10,no,,656536,55004,42935,21137,5845,10896,13302,2202,41,70
1e047abd,15:31:10,exercise,10,no,,466260,58645,15388,20800,32052,6665,12840,9024,38,70
1e047abd,15:31:11,exercise,10,no,,2192435,867626,352170,86509,136336,66499,69240,18731,29,74
1e047abd,15:31:12,exercise,10,no,,1718718,793810,111015,28384,54778,30203,35967,24344,21,70
1e047abd,15:31:13,exercise,10,no,,2681670,391845,92420,3941,10910,26915,42099,19555,16,57
1e047abd,15:31:14,exercise,10,no,,724207,74207,6929,1256,2710,5777,1483,2222,16,48
1e047abd,15:31:15,exercise,10,no,,790991,267574,15134,58114,103117,32549,65181,8738,21,41
1e047abd,15:31:16,exercise,10,no,,315938,120353,660,24116,14326,9944,9193,3255,29,41
1e047abd,15:31:17,exercise,10,no,,904587,325440,76665,23684,39254,69765,34451,25985,40,43
1e047abd,15:31:18,exercise,10,no,,49995,14786,1744,2532,984,1711,1225,789,43,51
1e047abd,15:31:19,exercise,10,no,,1695813,130799,18694,69615,47479,80406,28038,7818,56,56
1e047abd,15:31:20,exercise,10,no,,1329450,53700,19428,12792,7547,8842,11719,1411,60,63
1e047abd,15:31:21,exercise,10,no,,539784,183974,33517,3459,11743,6533,10003,1599,41,63
1e047abd,15:31:22,exercise,10,no,,426227,10846,5720,5860,876,2606,566,410,47,74
1e047abd,15:31:23,exercise,10,no,,949062,1279901,367896,120540,338509,104167,173577,17124,27,70
1e047abd,15:31:24,exercise,10,no,,145578,44971,2745,5287,4817,4525,4344,550,26,61
1e047abd,15:31:25,exercise,10,no,,64043,40722,2787,6826,5175,2669,2054,2108,30,61
1e047abd,15:31:26,exercise,10,no,,214071,27123,386,5081,6984,6492,2179,1164,37,47
1e047abd,15:31:27,exercise,10,no,,1192367,54019,13029,22621,22897,21596,15000,4094,51,50
1e047abd,15:31:28,exercise,10,no,,1294127,526445,68209,81059,107169,46088,23523,11861,48,53
1e047abd,15:31:29,exercise,10,no,,768811,158768,28175,14087,53717,16276,30257,4928,53,53
1e047abd,15:31:30,exercise,10,no,,1299610,28869,19811,17656,21292,22729,28378,5392,57,63
1e047abd,15:31:31,exercise,10,no,,1859186,230524,73166,84830,91006,43136,24203,4753,50,64
1e047abd,15:31:32,exercise,10,no,,249589,49896,43078,14889,7790,6551,2263,2243,48,77
1e047abd,15:31:33,exercise,10,no,,513010,96019,15029,9980,7534,5926,6302,5804,43,78
1e047abd,15:31:34,exercise,10,no,,227755,172753,71047,38953,33787,31329,4066,4611,34,77
1e047abd,15:31:35,exercise,10,no,,2159792,646915,43631,170114,366080,194596,41960,16222,40,69
1e047abd,15:31:36,exercise,10,no,,796217,218960,22543,24206,32282,28354,18984,9291,44,54
1e047abd,15:31:37,exercise,10,no,,574745,359136,116473,27713,73147,41649,25752,7830,50,56
1e047abd,15:31:38,exercise,10,no,,39617,9531,7454,975,2556,2897,1184,270,53,60
1e047abd,15:31:39,exercise,10,no,,617142,146720,40978,22951,37500,20309,18157,8262,44,64
1e047abd,15:31:40,exercise,10,no,,1045470,432861,33745,118590,112642,34506,19613,6716,40,69
1e047abd,15:31:41,exercise,10,no,,905757,431542,81701,83567,151695,68614,95426,16083,44,67
1e047abd,15:31:42,exercise,10,no,,686418,318908,17340,13673,26800,8372,5582,1758,26,53
1e047abd,15:31:43,exercise,10,no,,915593,77623,27604,103682,38804,29957,6427,6912,29,63
1e047abd,15:31:44,exercise,10,no,,131113,112783,22002,11106,39272,24740,8745,5969,41,60
1e047abd,15:31:45,exercise,10,no,,93762,147310,45742,30907,13986,13989,13779,4905,35,64
1e047abd,15:31:46,exercise,10,no,,828914,238145,52761,42092,17168,80037,25017,7955,56,74
1e047abd,15:31:47,exercise,10,no,,83792,41022,16553,20827,19088,36848,6312,16259,67,66
1e047abd,15:31:48,exercise,10,no,,81608,28702,4414,9450,6509,16705,24956,10266,77,67
1e047abd,15:31:49,exercise,10,no,,215686,62342,42563,16475,29762,19172,2826,3775,87,69
1e047abd,15:31:50,exercise,10,no,,267388,52254,2217,15144,9359,3842,2133,1762,70,69
1e047abd,15:31:51,exercise,10,no,,467265,194178,55123,41172,29283,40990,11645,6928,61,67
1e047abd,15:31:52,exercise,10,no,,996677,41295,3848,3252,11356,8467,2473,2037,53,60
1e047abd,15:31:53,exercise,10,no,,447816,290661,44189,23776,28597,17966,7684,3861,41,51
1e047abd,15:31:54,exercise,10,no,,469069,51828,8353,28623,12495,16085,8062,3277,53,56
1e047abd,15:31:55,exercise,10,no,,717078,222358,30229,52897,33380,15340,11386,6441,43,56
1e047abd,15:31:56,exercise,10,no,,631280,153479,62062,31572,27552,26397,13232,8095,35,67
1e047abd,15:31:57,exercise,10,no,,233930,10377,1299,2363,1194,1382,431,144,41,70
1e047abd,15:31:58,exercise,10,no,,145242,57178,15696,8628,41072,15568,9665,6191,41,63
1e047abd,15:31:59,exercise,10,no,,15350,10367,7281,12900,11164,13732,4843,1166,64,67
1e047abd,15:32:00,exercise,10,no,,294602,34763,934,21432,16562,17463,6116,8152,77,64
1e047abd,15:32:01,exercise,10,no,,454352,104649,3991,26269,19416,15316,5418,2325,78,61
1e047abd,15:32:02,exercise,10,no,,126905,5225,2900,2175,2337,2780,1949,728,80,67
1e047abd,15:32:03,exercise,10,no,,156768,102305,5733,18931,6721,14120,3997,5737,64,60
1e047abd,15:32:04,exercise,10,no,,545126,46807,8292,41255,31727,6812,5517,2623,50,66
1e047abd,15:32:05,exercise,10,no,,181805,10117,5085,9170,4188,908,2428,1377,40,80
1e047abd,15:32:06,exercise,10,no,,81274,51522,13332,15464,19031,10470,2512,1869,35,77
1e047abd,15:32:07,exercise,10,no,,1801856,31174,15373,21326,21877,16936,5344,1953,43,84
1e047abd,15:32:08,exercise,10,no,,119349,131930,10144,25163,25226,10276,9041,2867,41,75
1e047abd,15:32:09,exercise,10,no,,104729,5936,1851,1449,2676,3144,571,994,63,63
1e047abd,15:32:10,exercise,10,no,,419082,90814,20396,27516,27528,9434,8347,1410,54,63
1e047abd,15:32:11,exercise,10,no,,48702,17841,4255,5167,20454,4507,3948,1683,51,56
1e047abd,15:32:12,exercise,10,no,,190838,17889,4276,10932,19611,8637,4583,1940,64,60
1e047abd,15:32:13,exercise,10,no,,36530,33234,7484,28425,48305,12679,11038,8883,57,61
1e047abd,15:32:14,exercise,10,no,,1032031,156109,3921,7769,14096,9455,7840,3530,56,48
